n,t_s,x,y
88,0.088,1.0,-45.108623
89,0.089,1809.0,47.596809
90,0.09,-1.0,45.166969
91,0.091,-1810.0,-47.591381
92,0.092,0.0,-45.211811
93,0.093,1809.0,47.498779
94,0.094,0.0,45.12384
95,0.095,-1808.0,-47.532348
96,0.096,-1.0,-45.20573
97,0.097,1811.0,47.604557
98,0.098,5.0,45.47433
99,0.099,-1807.0,-47.149387
100,0.1,-1.0,-44.841918
101,0.101,1809.0,47.850177
102,0.102,-1.0,45.407669
103,0.103,-1808.0,-47.262718
104,0.104,-1.0,-44.949581
105,0.105,1807.0,47.647899
106,0.106,-1.0,45.215503
107,0.107,-1809.0,-47.495269
108,0.108,0.0,-45.120506
109,0.109,1810.0,47.63552
110,0.11,1.0,45.303745
111,0.111,-1808.0,-47.361442
112,0.112,0.0,-44.99337
113,0.113,1809.0,47.706302
114,0.114,-1.0,45.270988
115,0.115,-1810.0,-47.492561
116,0.116,0.0,-45.117931
117,0.117,1809.0,47.587966
118,0.118,2.0,45.308567
119,0.119,-1810.0,-47.456863
120,0.12,1.0,-45.034019
121,0.121,1809.0,47.667686
122,0.122,0.0,45.284301
123,0.123,-1809.0,-47.429916
124,0.124,0.0,-45.058422
125,0.125,1809.0,47.644504
126,0.126,-2.0,45.162281
127,0.127,-1809.0,-47.545833
128,0.128,0.0,-45.16854
129,0.129,1809.0,47.53989
130,0.13,-1.0,45.112895
131,0.131,-1809.0,-47.59275
132,0.132,3.0,-45.063114
133,0.133,1809.0,47.640041
134,0.134,-1.0,45.208038
135,0.135,-1773.0,-45.702362
136,0.136,1.0,-43.367244
137,0.137,1809.0,49.251117
138,0.138,-1.0,46.738563
139,0.139,-1809.0,-46.048362
140,0.14,-1.0,-43.795944
141,0.141,1809.0,48.843852
142,0.142,0.0,46.40166
143,0.143,-1809.0,-46.368419
144,0.144,0.0,-44.049999
145,0.145,1809.0,48.602504
146,0.146,-1.0,46.122379
147,0.147,-1809.0,-46.633743
148,0.148,1.0,-44.252056
149,0.149,1809.0,48.410549
150,0.15,0.0,45.99002
151,0.151,-1809.0,-46.759479
152,0.152,0.0,-44.421504
153,0.153,1810.0,48.299571
154,0.154,0.0,45.884593
155,0.155,-1808.0,-46.809638
156,0.156,0.0,-44.469158
157,0.157,1809.0,48.204299
158,0.158,0.0,45.794086
159,0.159,-1812.0,-47.095619
160,0.16,-1.0,-44.790836
161,0.161,1809.0,47.898708
162,0.162,0.0,45.503772
163,0.163,-1810.0,-47.271419
164,0.164,0.0,-44.907848
165,0.165,1810.0,47.837543
166,0.166,0.0,45.445667
167,0.167,-1809.0,-47.276618
168,0.168,0.0,-44.912788
169,0.169,1809.0,47.782855
170,0.17,0.0,45.393714
171,0.171,-1809.0,-47.325969
172,0.172,1.0,-44.909671
173,0.173,1828.0,48.735813
174,0.174,0.0,46.299022
175,0.175,-1809.0,-46.46593
176,0.176,1.0,-44.092636
177,0.177,1809.0,48.561996
178,0.178,0.0,46.133895
179,0.179,-1809.0,-46.622802
180,0.18,-1.0,-44.341663
181,0.181,1809.0,48.32542
182,0.182,-1.0,45.859149
183,0.183,-1806.0,-46.733806
184,0.184,-1.0,-44.447116
185,0.185,1810.0,48.275241
186,0.186,-1.0,45.811481
187,0.187,-1809.0,-46.929096
188,0.188,-1.0,-44.63264
189,0.189,1809.0,48.048995
190,0.19,0.0,45.646545
191,0.191,-1809.0,-47.085781
192,0.192,0.0,-44.731491
193,0.193,1810.0,48.005081
194,0.194,-1.0,45.554828
195,0.195,-1808.0,-47.122913
196,0.196,-1.0,-44.816768
197,0.197,1809.0,47.874073
198,0.198,0.0,45.480369
199,0.199,-1809.0,-47.243648
200,0.2,1.0,-44.831466
201,0.201,1810.0,47.910106
202,0.202,0.0,45.514602
203,0.203,-1809.0,-47.211132
204,0.204,1.0,-44.800575
205,0.205,1809.0,47.889453
206,0.206,-1.0,45.44498
207,0.207,-1810.0,-47.327266
208,0.208,0.0,-44.960903
209,0.209,1809.0,47.737144
210,0.21,-1.0,45.300285
211,0.211,-1808.0,-47.36473
212,0.212,0.0,-44.996494
213,0.213,1809.0,47.70333
214,0.214,1.0,45.368164
215,0.215,-1808.0,-47.300247
216,0.216,0.0,-44.935234
217,0.217,1809.0,47.761528
218,0.218,-1.0,45.323451
219,0.219,-1810.0,-47.442722
220,0.22,0.0,-45.070587
221,0.221,1809.0,47.632942
222,0.222,2.0,45.351295
223,0.223,-1810.0,-47.416271
224,0.224,0.0,-45.045455
225,0.225,1811.0,47.756816
226,0.226,1.0,45.418975
227,0.227,-1807.0,-47.201972
228,0.228,-1.0,-44.891872
229,0.229,1810.0,47.852722
230,0.23,1.0,45.510086
231,0.231,-1809.0,-47.215423
232,0.232,-1.0,-44.904651
233,0.233,1809.0,47.790584
234,0.234,-1.0,45.351055
235,0.235,-1809.0,-47.3665
236,0.236,0.0,-44.998176
237,0.237,1808.0,47.651733
238,0.238,0.0,45.269145
239,0.239,-1807.0,-47.344314
240,0.24,1.0,-44.927097
241,0.241,1809.0,47.76926
242,0.242,0.0,45.380798
243,0.243,-1801.0,-46.938247
244,0.244,0.0,-44.591335
245,0.245,1812.0,48.238231
246,0.246,-1.0,45.776321
247,0.247,-1808.0,-46.912498
248,0.248,3.0,-44.416873
249,0.249,1809.0,48.253971
250,0.25,0.0,45.841274
251,0.251,-1809.0,-46.900791
252,0.252,-1.0,-44.605751
253,0.253,1810.0,48.124534
254,0.254,0.0,45.718307
255,0.255,-1808.0,-46.967605
256,0.256,1.0,-44.569225
257,0.257,1809.0,48.109237
258,0.258,1.0,45.753776
259,0.259,-1808.0,-46.933914
260,0.26,0.0,-44.587219
261,0.261,1810.0,48.142139
262,0.262,-1.0,45.685031
263,0.263,-1808.0,-46.999221
264,0.264,2.0,-44.549259
265,0.265,1809.0,48.128208
266,0.266,-1.0,45.671798
267,0.267,-1809.0,-47.06179
268,0.268,0.0,-44.708702
269,0.269,1809.0,47.976737
270,0.27,1.0,45.627899
271,0.271,-1810.0,-47.153499
272,0.272,-1.0,-44.845825
273,0.273,1811.0,47.946468
274,0.274,7.0,45.899143
275,0.275,-1808.0,-46.795818
276,0.276,0.0,-44.456027
277,0.277,1808.0,48.166774
278,0.278,0.0,45.758434
279,0.279,-1808.0,-46.929489
280,0.28,0.0,-44.583015
281,0.281,1810.0,48.146137
282,0.282,7.0,46.088829
283,0.283,-1810.0,-46.715614
284,0.284,0.0,-44.379833
285,0.285,1811.0,48.389163
286,0.286,0.0,45.969707
287,0.287,-1808.0,-46.728778
288,0.288,-1.0,-44.44234
289,0.289,1807.0,48.129779
290,0.29,-2.0,45.623291
291,0.291,-1808.0,-47.057876
292,0.292,1.0,-44.654983
293,0.293,1811.0,48.127769
294,0.294,-1.0,45.671379
295,0.295,-1810.0,-47.11219
296,0.296,0.0,-44.75658
297,0.297,1808.0,47.881252
298,0.298,0.0,45.48719
299,0.299,-1810.0,-47.28717
300,0.3,0.0,-44.922813
301,0.301,1789.0,46.77333
302,0.302,-1.0,44.384662
303,0.303,-1809.0,-48.284572
304,0.304,1.0,-45.820343
305,0.305,1809.0,46.920673
306,0.306,0.0,44.574638
307,0.307,-1810.0,-48.15409
308,0.308,-1.0,-45.796386
309,0.309,1810.0,46.993434
310,0.31,0.0,44.643764
311,0.311,-1809.0,-48.038425
312,0.312,3.0,-45.486503
313,0.313,1809.0,47.237819
314,0.314,-1.0,44.825927
315,0.315,-1808.0,-47.815368
316,0.316,0.0,-45.424598
317,0.317,1810.0,47.34663
318,0.318,1.0,45.029296
319,0.319,-1809.0,-47.672168
320,0.32,-1.0,-45.338562
321,0.321,1810.0,47.428371
322,0.322,0.0,45.056953
323,0.323,-1810.0,-47.695899
324,0.324,0.0,-45.311103
325,0.325,1809.0,47.404457
326,0.326,0.0,45.034233
327,0.327,-1810.0,-47.717475
328,0.328,-1.0,-45.381603
329,0.329,1808.0,47.287479
330,0.33,0.0,44.923107
331,0.331,-1809.0,-47.773048
332,0.332,0.0,-45.384395
333,0.333,1810.0,47.384826
334,0.334,0.0,45.015586
335,0.335,-1809.0,-47.685195
336,0.336,0.0,-45.300937
337,0.337,1786.0,46.26411
338,0.338,0.0,43.950904
339,0.339,-1809.0,-48.696643
340,0.34,-1.0,-46.311813
341,0.341,1810.0,46.503776
342,0.342,0.0,44.178588
343,0.343,-1809.0,-48.480342
344,0.344,0.0,-46.056324
345,0.345,1809.0,46.696491
346,0.346,1.0,44.411666
347,0.347,-1809.0,-48.258914
348,0.348,0.0,-45.84597
349,0.349,1810.0,46.946327
350,0.35,-1.0,44.549011
351,0.351,-1809.0,-48.128444
352,0.352,-1.0,-45.772022
353,0.353,1809.0,46.966579
354,0.354,0.0,44.618251
355,0.355,-1810.0,-48.112663
356,0.356,-1.0,-45.75703
357,0.357,1811.0,47.080825
358,0.358,0.0,44.726783
359,0.359,-1809.0,-47.959556
360,0.36,-1.0,-45.611579
361,0.361,1810.0,47.168998
362,0.362,-1.0,44.760547
363,0.363,-1809.0,-47.927478
364,0.364,0.0,-45.531105
365,0.365,1809.0,47.195453
366,0.366,-1.0,44.785682
367,0.367,-1808.0,-47.853599
368,0.368,0.0,-45.460918
369,0.369,1810.0,47.312129
370,0.37,1.0,44.996524
371,0.371,-1809.0,-47.703304
372,0.372,1.0,-45.268138
373,0.373,1809.0,47.44527
374,0.374,0.0,45.073005
375,0.375,-1808.0,-47.580646
376,0.376,0.0,-45.201614
377,0.377,1809.0,47.508468
378,0.378,-1.0,45.083045
379,0.379,-1809.0,-47.621105
380,0.38,-1.0,-45.29005
381,0.381,1809.0,47.424453
382,0.382,2.0,45.153232
383,0.383,-1808.0,-47.504428
384,0.384,-1.0,-45.179206
385,0.385,1810.0,47.579753
386,0.386,-1.0,45.150764
387,0.387,-1809.0,-47.556774
388,0.388,-1.0,-45.228935
389,0.389,1809.0,47.482509
390,0.39,-32.0,43.508384
391,0.391,-1809.0,-49.117038
392,0.392,0.0,-46.661186
393,0.393,1809.0,46.121871
394,0.394,-1.0,43.765777
395,0.395,-1809.0,-48.872512
396,0.396,0.0,-46.428886
397,0.397,1809.0,46.342555
398,0.398,-1.0,43.975429
399,0.399,-1810.0,-48.723346
400,0.4,0.0,-46.287178
401,0.401,1810.0,46.527183
402,0.402,-1.0,44.150825
403,0.403,-1808.0,-48.456718
404,0.404,-1.0,-46.083881
405,0.405,1805.0,46.470314
406,0.406,0.0,44.146797
407,0.407,-1809.0,-48.510547
408,0.408,0.0,-46.085021
409,0.409,1810.0,46.719226
410,0.41,0.0,44.383266
411,0.411,-1807.0,-48.185901
412,0.412,0.0,-45.776607
413,0.413,1810.0,47.012226
414,0.414,0.0,44.661613
415,0.415,-1809.0,-48.021469
416,0.416,-1.0,-45.670394
417,0.417,1808.0,47.013126
418,0.418,0.0,44.662471
419,0.419,-1810.0,-48.070652
420,0.42,0.0,-45.667118
421,0.421,1808.0,47.016239
422,0.422,-1.0,44.615428
423,0.423,-1818.0,-48.515346
424,0.424,0.0,-46.08958
425,0.425,1808.0,46.614902
426,0.426,0.0,44.284156
427,0.427,-1809.0,-48.380054
428,0.428,-1.0,-46.011051
429,0.429,1809.0,46.739505
430,0.43,0.0,44.40253
431,0.431,-1809.0,-48.267601
432,0.432,1.0,-45.804222
433,0.433,1809.0,46.935989
434,0.434,-1.0,44.539188
435,0.435,-1808.0,-48.087772
436,0.436,-1.0,-45.733383
437,0.437,1810.0,47.053287
438,0.438,-1.0,44.650623
439,0.439,-1809.0,-48.031909
440,0.44,0.0,-45.630313
441,0.441,1810.0,47.151206
442,0.442,0.0,44.793647
443,0.443,-1809.0,-47.896038
444,0.444,0.0,-45.501235
445,0.445,1809.0,47.223827
446,0.446,0.0,44.862636
447,0.447,-1809.0,-47.830497
448,0.448,0.0,-45.438972
449,0.449,1808.0,47.232978
450,0.45,0.0,44.87133
451,0.451,-1808.0,-47.772239
452,0.452,0.0,-45.383628
453,0.453,1809.0,47.335556
454,0.454,1.0,45.018779
455,0.455,-1808.0,-47.63216
456,0.456,0.0,-45.250553
457,0.457,1808.0,47.411979
458,0.458,-1.0,44.991378
459,0.459,-1809.0,-47.70819
460,0.46,-1.0,-45.372779
461,0.461,1810.0,47.395862
462,0.462,0.0,45.026069
463,0.463,-1808.0,-47.625236
464,0.464,0.0,-45.243972
465,0.465,1809.0,47.468231
466,0.466,-1.0,45.044818
467,0.467,-1808.0,-47.607421
468,0.468,-1.0,-45.27705
469,0.469,1809.0,47.436805
470,0.47,1.0,45.114963
471,0.471,-1808.0,-47.540786
472,0.472,0.0,-45.163745
473,0.473,1809.0,47.544441
474,0.474,-1.0,45.117218
475,0.475,-1809.0,-47.588642
476,0.476,-1.0,-45.259208
477,0.477,1810.0,47.503749
478,0.478,1.0,45.178562
479,0.479,-1809.0,-47.530368
480,0.48,-1.0,-45.203849
481,0.481,1809.0,47.506343
482,0.482,2.0,45.231025
483,0.483,-1809.0,-47.480529
484,0.484,1.0,-45.056503
485,0.485,1810.0,47.696323
486,0.486,-1.0,45.261508
487,0.487,-1808.0,-47.401565
488,0.488,0.0,-45.031486
489,0.489,1809.0,47.670089
490,0.49,-1.0,45.236583
491,0.491,-1808.0,-47.425247
492,0.492,1.0,-45.003986
493,0.493,1810.0,47.746215
494,0.494,0.0,45.358905
495,0.495,-1808.0,-47.30904
496,0.496,1.0,-44.893589
497,0.497,1810.0,47.851089
498,0.498,1.0,45.508533
499,0.499,-1809.0,-47.216896
500,0.5,-1.0,-44.906051
501,0.501,1810.0,47.839248
502,0.502,0.0,45.447284
503,0.503,-1811.0,-47.37508
504,0.504,-1.0,-45.056327
505,0.505,1809.0,47.646488
506,0.506,0.0,45.264163
507,0.507,-1808.0,-47.399044
508,0.508,-1.0,-45.07909
509,0.509,1809.0,47.624866
510,0.51,0.0,45.243621
511,0.511,-1809.0,-47.468563
512,0.512,0.0,-45.095134
513,0.513,1807.0,47.50962
514,0.514,0.0,45.13414
515,0.515,-1809.0,-47.57257
516,0.516,0.0,-45.193943
517,0.517,1807.0,47.415756
518,0.518,0.0,45.044967
519,0.519,-1809.0,-47.657279
520,0.52,0.0,-45.274414
521,0.521,1810.0,47.489307
522,0.522,-1.0,45.064842
523,0.523,-1809.0,-47.638401
524,0.524,5.0,-45.006481
525,0.525,1810.0,47.743843
526,0.526,0.0,45.356651
527,0.527,-1809.0,-47.361183
528,0.528,-1.0,-45.043125
529,0.529,1809.0,47.65903
530,0.53,-1.0,45.226078
531,0.531,-1798.0,-46.935226
532,0.532,1.0,-44.538463
533,0.533,1809.0,48.138462
534,0.534,0.0,45.73154
535,0.535,-1810.0,-47.055038
536,0.536,-1.0,-44.752285
537,0.537,1810.0,47.985332
538,0.538,0.0,45.586067
539,0.539,-1810.0,-47.193237
540,0.54,0.0,-44.833576
541,0.541,1809.0,47.858104
542,0.542,-1.0,45.415199
543,0.543,-1809.0,-47.305561
544,0.544,1.0,-44.890281
545,0.545,1809.0,47.804233
546,0.546,-1.0,45.364021
547,0.547,-1810.0,-47.404182
548,0.548,1.0,-44.983974
549,0.549,1808.0,47.665225
550,0.55,-1.0,45.231964
551,0.551,-1808.0,-47.429634
552,0.552,-2.0,-45.158153
553,0.553,1809.0,47.549758
554,0.554,0.0,45.172271
555,0.555,-1809.0,-47.536342
556,0.556,23.0,-44.009525
557,0.557,1810.0,48.690952
558,0.558,-1.0,46.206405
559,0.559,-1809.0,-46.553916
560,0.56,1.0,-44.176219
561,0.561,1809.0,48.482593
562,0.562,1.0,46.108463
563,0.563,-1810.0,-46.696964
564,0.564,-1.0,-44.412117
565,0.565,1809.0,48.258491
566,0.566,0.0,45.845565
567,0.567,-1808.0,-46.846714
568,0.568,0.0,-44.504379
569,0.569,1809.0,48.170841
570,0.57,-1.0,45.712299
571,0.571,-1808.0,-46.973316
572,0.572,-1.0,-44.674652
573,0.573,1809.0,48.009082
574,0.574,-1.0,45.558628
575,0.575,-1809.0,-47.169303
576,0.576,0.0,-44.810836
577,0.577,1810.0,47.929702
578,0.578,-1.0,45.483219
579,0.579,-1811.0,-47.340946
580,0.58,-1.0,-45.023899
581,0.581,1810.0,47.727298
582,0.582,-1.0,45.290935
583,0.583,-1809.0,-47.42361
584,0.584,0.0,-45.052429
585,0.585,1809.0,47.650196
586,0.586,-1.0,45.217685
587,0.587,-1811.0,-47.593196
588,0.588,1.0,-45.163536
589,0.589,1809.0,47.544643
590,0.59,0.0,45.167411
591,0.591,-1810.0,-47.590957
592,0.592,3.0,-45.061408
593,0.593,1810.0,47.691661
594,0.594,0.0,45.307079
595,0.595,-1808.0,-47.35828
596,0.596,-3.0,-45.140365
597,0.597,1809.0,47.566654
598,0.598,-3.0,45.038322
599,0.599,-1809.0,-47.663597
600,0.6,-1.0,-45.330417
601,0.601,1809.0,47.386104
602,0.602,0.0,45.016799
603,0.603,-1809.0,-47.684043
604,0.604,0.0,-45.299842
605,0.605,1809.0,47.415149
606,0.606,-1.0,44.994392
607,0.607,-1808.0,-47.655326
608,0.608,-1.0,-45.322559
609,0.609,1810.0,47.443569
610,0.61,-1.0,45.021389
611,0.611,-1808.0,-47.62968
612,0.612,0.0,-45.248195
613,0.613,1808.0,47.414215
614,0.614,1.0,45.093505
615,0.615,-1809.0,-47.611171
616,0.616,0.0,-45.230613
617,0.617,1809.0,47.480918
618,0.618,0.0,45.106872
619,0.619,-1808.0,-47.548477
620,0.62,1.0,-45.121051
621,0.621,1809.0,47.585002
622,0.622,0.0,45.205753
623,0.623,-1784.0,-46.254539
624,0.624,0.0,-43.94181
625,0.625,1809.0,48.70528
626,0.626,0.0,46.270015
627,0.627,-1808.0,-46.443485
628,0.628,1.0,-44.071311
629,0.629,1810.0,48.632255
630,0.63,-1.0,46.150642
631,0.631,-1860.0,-49.15689
632,0.632,2.0,-46.599044
633,0.633,1808.0,46.130905
634,0.634,-1.0,43.77436
635,0.635,-1809.0,-48.86436
636,0.636,0.0,-46.421142
637,0.637,1809.0,46.349914
638,0.638,0.0,44.032417
639,0.639,-1808.0,-48.569206
640,0.64,0.0,-46.140747
641,0.641,1809.0,46.616291
642,0.642,-1.0,44.235477
643,0.643,-1809.0,-48.426296
644,0.644,-1.0,-46.054981
645,0.645,1809.0,46.697765
646,0.646,0.0,44.362876
647,0.647,-1808.0,-48.255271
648,0.648,1.0,-45.792507
649,0.649,1809.0,46.947116
650,0.65,0.0,44.599761
651,0.651,-1808.0,-48.030227
652,0.652,-1.0,-45.678714
653,0.653,1806.0,46.905223
654,0.654,-1.0,44.509963
655,0.655,-1792.0,-47.315536
656,0.656,-3.0,-45.099758
657,0.657,1809.0,47.605228
658,0.658,-1.0,45.174968
659,0.659,-1800.0,-47.083778
660,0.66,1.0,-44.679588
661,0.661,1814.0,48.25439
662,0.662,1.0,45.89167
663,0.663,-1809.0,-46.852916
664,0.664,-1.0,-44.560272
665,0.665,1810.0,48.167743
666,0.666,0.0,45.759357
667,0.667,-1808.0,-46.928615
668,0.668,-1.0,-44.632183
669,0.669,1810.0,48.09943
670,0.67,-1.0,45.644458
671,0.671,-1810.0,-47.137763
672,0.672,-1.0,-44.830875
673,0.673,1810.0,47.910671
674,0.674,1.0,45.565135
675,0.675,-1807.0,-47.063125
676,0.676,-1.0,-44.759967
677,0.677,1810.0,47.978034
678,0.678,0.0,45.579132
679,0.679,-1809.0,-47.149826
680,0.68,0.0,-44.792335
681,0.681,1793.0,47.097282
682,0.682,-3.0,44.592418
683,0.683,-1808.0,-48.037204
684,0.684,-1.0,-45.685344
685,0.685,1809.0,47.048923
686,0.686,-1.0,44.646476
687,0.687,-1808.0,-47.985847
688,0.688,0.0,-45.586555
689,0.689,1809.0,47.142772
690,0.69,-1.0,44.735633
691,0.691,-1809.0,-47.951148
692,0.692,-1.0,-45.603591
693,0.693,1808.0,47.076591
694,0.694,-1.0,44.67276
695,0.695,-1809.0,-48.010879
696,0.696,0.0,-45.610336
697,0.697,1809.0,47.120182
698,0.698,1.0,44.814174
699,0.699,-1809.0,-47.876537
700,0.7,-1.0,-45.532711
701,0.701,1810.0,47.243927
702,0.702,1.0,44.931732
703,0.703,-1809.0,-47.764858
704,0.704,0.0,-45.376613
705,0.705,1809.0,47.342216
706,0.706,-1.0,44.925106
707,0.707,-1809.0,-47.771148
708,0.708,0.0,-45.382591
709,0.709,1809.0,47.33654
710,0.71,1.0,45.019714
711,0.711,-1807.0,-47.581275
712,0.712,-1.0,-45.252212
713,0.713,1809.0,47.460399
714,0.714,0.0,45.087379
715,0.715,-1809.0,-47.616992
716,0.716,0.0,-45.236145
717,0.717,1809.0,47.475662
718,0.718,0.0,45.101879
719,0.719,-1809.0,-47.603218
720,0.72,-1.0,-45.273056
721,0.721,1809.0,47.440597
722,0.722,0.0,45.068569
723,0.723,-1810.0,-47.684864
724,0.724,-1.0,-45.35062
725,0.725,1810.0,47.416912
726,0.726,-3.0,44.896064
727,0.727,-1808.0,-47.748741
728,0.728,1.0,-45.311302
729,0.729,1820.0,47.954261
730,0.73,3.0,45.706546
731,0.731,-1809.0,-47.028781
732,0.732,0.0,-44.677341
733,0.733,1809.0,48.006526
734,0.734,0.0,45.606201
735,0.735,-1808.0,-47.074111
736,0.736,-1.0,-44.770404
737,0.737,1809.0,47.918117
738,0.738,-1.0,45.472209
739,0.739,-1809.0,-47.251399
740,0.74,-1.0,-44.938831
741,0.741,1809.0,47.758113
742,0.742,1.0,45.420207
743,0.743,-1808.0,-47.250801
744,0.744,-1.0,-44.938259
745,0.745,1811.0,47.858654
746,0.746,-1.0,45.415721
747,0.747,-1809.0,-47.305068
748,0.748,0.0,-44.939815
749,0.749,1810.0,47.807178
750,0.75,-2.0,45.316818
751,0.751,-1808.0,-47.349021
752,0.752,0.0,-44.981571
753,0.753,1810.0,47.767509
754,0.754,-1.0,45.329132
755,0.755,-1809.0,-47.387325
756,0.756,0.0,-45.017959
757,0.757,1810.0,47.73294
758,0.758,0.0,45.346294
759,0.759,-1809.0,-47.371021
760,0.76,-1.0,-45.052471
761,0.761,1811.0,47.750156
762,0.762,0.0,45.362648
763,0.763,-1809.0,-47.355487
764,0.764,0.0,-44.987712
765,0.765,1810.0,47.761672
766,0.766,0.0,45.373588
767,0.767,-1809.0,-47.345088
768,0.768,0.0,-44.977832
769,0.769,1809.0,47.721057
770,0.77,0.0,45.335006
771,0.771,-1808.0,-47.331741
772,0.772,-1.0,-45.015155
773,0.773,1809.0,47.685604
774,0.774,-1.0,45.251323
775,0.775,-1808.0,-47.411243
776,0.776,1.0,-44.99068
777,0.777,1809.0,47.708858
778,0.778,0.0,45.323413
779,0.779,-1810.0,-47.442756
780,0.78,1.0,-45.020618
781,0.781,1809.0,47.680416
782,0.782,1.0,45.346393
783,0.783,-1808.0,-47.32093
784,0.784,-1.0,-45.004882
785,0.785,1809.0,47.695362
786,0.786,-1.0,45.260593
787,0.787,-1810.0,-47.502437
788,0.788,0.0,-45.127315
789,0.789,1809.0,47.579051
790,0.79,0.0,45.200099
791,0.791,-1809.0,-47.509906
792,0.792,37.0,-43.284412
793,0.793,1810.0,49.37981
794,0.794,-1.0,46.86082
795,0.795,-1809.0,-45.932224
796,0.796,0.0,-43.635612
797,0.797,1810.0,49.046169
798,0.798,-1.0,46.543861
799,0.799,-1810.0,-46.283332
800,0.8,0.0,-43.969165
801,0.801,1809.0,48.67929
802,0.802,2.0,46.345325
803,0.803,-1808.0,-46.371944
804,0.804,-1.0,-44.103347
805,0.805,1809.0,48.551822
806,0.806,0.0,46.124233
807,0.807,-1809.0,-46.63198
808,0.808,-1.0,-44.350379
809,0.809,1808.0,48.267139
810,0.81,0.0,45.853782
811,0.811,-1808.0,-46.838905
812,0.812,1.0,-44.44696
813,0.813,1811.0,48.325393
814,0.814,-1.0,45.859123
815,0.815,-1808.0,-46.833835
816,0.816,1.0,-44.442142
817,0.817,1809.0,48.229965
818,0.818,-1.0,45.768466
819,0.819,-1810.0,-47.019954
820,0.82,1.0,-44.618957
821,0.821,1810.0,48.111988
822,0.822,0.0,45.70639
823,0.823,-1808.0,-46.978931
824,0.824,-1.0,-44.679985
825,0.825,1809.0,48.004013
826,0.826,-1.0,45.553813
827,0.827,-1808.0,-47.123878
828,0.828,-1.0,-44.817684
829,0.829,1809.0,47.873199
830,0.83,-2.0,45.379539
831,0.831,-1809.0,-47.339439
832,0.832,0.0,-44.972465
833,0.833,1809.0,47.726158
834,0.834,0.0,45.339851
835,0.835,-1810.0,-47.427143
836,0.836,0.0,-45.055786
837,0.837,1809.0,47.647003
838,0.838,0.0,45.264652
839,0.839,-1810.0,-47.49858
840,0.84,1.0,-45.07365
841,0.841,1809.0,47.630031
842,0.842,-1.0,45.198528
843,0.843,-1809.0,-47.511398
844,0.844,-1.0,-45.185829
845,0.845,1809.0,47.52346
846,0.846,-1.0,45.097286
847,0.847,-1810.0,-47.657581
848,0.848,-1.0,-45.324703
849,0.849,1810.0,47.441532
